Date,Category,Product_Name,Demand,Available_Supply,Seasonal_Indicator
2021-09-14,Sweets & Grocery,S005,94,1331,0
2021-09-14,Fashion,F002,43,767,0
2021-09-14,Electronics,E005,95,1158,0
2021-09-14,Electronics,E001,72,992,0
2021-09-15,Sweets & Grocery,S003,90,1120,0
2021-09-15,Fashion,F005,46,612,0
2021-09-15,Electronics,E004,87,938,0
2021-09-15,Sweets & Grocery,S004,97,974,0
2021-09-15,Fashion,F002,54,713,0
2021-09-15,Sweets & Grocery,S005,84,1247,0
2021-09-15,Fashion,F001,57,735,0
2021-09-15,Fashion,F004,47,500,0
2021-09-15,Electronics,E002,112,1275,0
2021-09-15,Electronics,E005,109,1049,0
2021-09-15,Electronics,E003,119,1193,0
2021-09-15,Sweets & Grocery,S002,95,1074,0
2021-09-15,Electronics,E001,94,898,0
2021-09-15,Fashion,F003,64,738,0
2021-09-15,Sweets & Grocery,S001,92,892,0
2021-09-16,Fashion,F002,62,651,0
2021-09-16,Sweets & Grocery,S003,88,1032,0
2021-09-16,Sweets & Grocery,S002,100,974,0
2021-09-16,Fashion,F005,42,570,0
2021-09-16,Electronics,E005,94,955,0
2021-09-16,Sweets & Grocery,S001,81,811,0
2021-09-16,Fashion,F003,65,673,0
2021-09-16,Electronics,E002,124,1151,0
2021-09-16,Sweets & Grocery,S005,106,268,0
2021-09-16,Sweets & Grocery,S004,88,886,0
2021-09-16,Electronics,E003,96,1097,0
2021-09-16,Electronics,E001,82,816,0
2021-09-16,Fashion,F001,62,673,0
2021-09-16,Fashion,F004,35,465,0
2021-09-16,Electronics,E004,77,861,0
2021-09-17,Sweets & Grocery,S001,73,738,0
2021-09-17,Fashion,F001,63,610,0
2021-09-17,Fashion,F002,64,587,0
2021-09-17,Electronics,E005,102,853,0
2021-09-17,Sweets & Grocery,S004,85,801,0
2021-09-17,Electronics,E001,77,739,0
2021-09-17,Fashion,F003,63,610,0
2021-09-17,Sweets & Grocery,S003,91,941,0
2021-09-17,Fashion,F004,37,428,0
2021-09-17,Sweets & Grocery,S002,88,886,0
2021-09-17,Electronics,E003,98,999,0
2021-09-17,Electronics,E004,89,772,0
2021-09-17,Fashion,F005,42,528,0
2021-09-17,Electronics,E002,99,1052,0
2021-09-17,Sweets & Grocery,S005,112,156,0
2021-09-18,Sweets & Grocery,S005,129,27,0
2021-09-18,Electronics,E001,84,655,0
2021-09-18,Sweets & Grocery,S003,104,837,0
2021-09-18,Fashion,F003,71,539,0
2021-09-18,Fashion,F002,72,515,0
2021-09-18,Electronics,E004,77,695,0
2021-09-18,Fashion,F001,68,542,0
2021-09-18,Electronics,E003,114,885,0
2021-09-18,Fashion,F005,48,480,0
2021-09-18,Electronics,E005,104,151,0
2021-09-18,Sweets & Grocery,S001,72,666,0
2021-09-18,Electronics,E002,117,935,0
2021-09-18,Sweets & Grocery,S004,81,720,0
2021-09-18,Fashion,F004,49,379,0
2021-09-18,Sweets & Grocery,S002,96,790,0
2021-09-19,Sweets & Grocery,S002,96,694,0
2021-09-19,Electronics,E001,74,581,0
2021-09-19,Electronics,E003,114,771,0
2021-09-19,Fashion,F001,60,482,0
2021-09-19,Sweets & Grocery,S005,97,0,0
2021-09-19,Fashion,F005,63,417,0
2021-09-19,Electronics,E005,113,38,0
2021-09-19,Sweets & Grocery,S003,97,740,0
2021-09-19,Electronics,E002,127,808,0
2021-09-19,Fashion,F002,50,465,0
2021-09-19,Fashion,F003,65,474,0
2021-09-19,Sweets & Grocery,S004,104,616,0
2021-09-19,Fashion,F004,40,339,0
2021-09-19,Sweets & Grocery,S001,75,591,0
2021-09-19,Electronics,E004,87,608,0
2021-09-20,Electronics,E001,100,1048,0
2021-09-20,Fashion,F005,47,723,0
2021-09-20,Sweets & Grocery,S001,66,1096,0
2021-09-20,Sweets & Grocery,S002,92,1252,0
2021-09-20,Fashion,F002,59,809,0
2021-09-20,Electronics,E002,116,1494,0
2021-09-20,Electronics,E005,90,1268,0
2021-09-20,Electronics,E004,93,1111,0
2021-09-20,Fashion,F001,69,841,0
2021-09-20,Electronics,E003,97,1429,0
2021-09-20,Sweets & Grocery,S005,105,1435,0
2021-09-20,Sweets & Grocery,S004,98,1162,0
2021-09-20,Sweets & Grocery,S003,82,1332,0
2021-09-20,Fashion,F004,49,609,0
2021-09-20,Fashion,F003,81,857,0
2021-09-21,Fashion,F005,62,154,0
2021-09-21,Sweets & Grocery,S002,75,1177,0
2021-09-21,Fashion,F004,49,560,0
2021-09-21,Fashion,F001,65,776,0
2021-09-21,Sweets & Grocery,S005,110,1325,0
2021-09-21,Electronics,E005,91,1177,0
2021-09-21,Sweets & Grocery,S004,89,1073,0
2021-09-21,Electronics,E003,118,1311,0
2021-09-21,Electronics,E002,112,1382,0
2021-09-21,Fashion,F002,61,748,0
2021-09-21,Electronics,E004,90,1021,0
2021-09-21,Sweets & Grocery,S001,68,1028,0
2021-09-21,Electronics,E001,73,975,0
2021-09-21,Sweets & Grocery,S003,94,1238,0
2021-09-21,Fashion,F003,79,778,0
2021-09-22,Fashion,F005,80,74,0
2021-09-22,Sweets & Grocery,S004,104,969,0
2021-09-22,Fashion,F001,71,705,0
2021-09-22,Sweets & Grocery,S001,88,940,0
2021-09-22,Electronics,E005,102,1075,0
2021-09-22,Electronics,E002,122,1260,0
2021-09-22,Electronics,E003,115,1196,0
2021-09-22,Sweets & Grocery,S005,99,1226,0
2021-09-22,Electronics,E001,84,891,0
2021-09-22,Fashion,F002,63,685,0
2021-09-22,Fashion,F004,41,519,0
2021-09-22,Sweets & Grocery,S003,104,1134,0
2021-09-22,Sweets & Grocery,S002,96,1081,0
2021-09-22,Fashion,F003,78,700,0
2021-09-22,Electronics,E004,77,944,0
2021-09-23,Electronics,E002,117,1143,0
2021-09-23,Electronics,E001,83,808,0
2021-09-23,Electronics,E003,116,1080,0
2021-09-23,Sweets & Grocery,S002,87,994,0
2021-09-23,Electronics,E005,107,968,0
2021-09-23,Sweets & Grocery,S003,84,1050,0
2021-09-23,Sweets & Grocery,S001,95,845,0
2021-09-23,Electronics,E004,70,874,0
2021-09-23,Fashion,F005,71,3,0
2021-09-23,Fashion,F001,61,644,0
2021-09-23,Fashion,F003,89,611,0
2021-09-23,Fashion,F004,51,104,0
2021-09-23,Fashion,F002,47,638,0
2021-09-23,Sweets & Grocery,S005,93,1133,0
2021-09-23,Sweets & Grocery,S004,104,865,0
2021-09-24,Fashion,F003,58,553,0
2021-09-24,Electronics,E004,93,781,0
2021-09-24,Fashion,F004,44,60,0
2021-09-24,Fashion,F002,71,567,0
2021-09-24,Sweets & Grocery,S002,84,910,0
2021-09-24,Electronics,E001,93,715,0
2021-09-24,Fashion,F005,55,0,0
2021-09-24,Sweets & Grocery,S005,106,1027,0
2021-09-24,Electronics,E003,124,956,0
2021-09-24,Electronics,E005,94,874,0
2021-09-24,Sweets & Grocery,S001,92,753,0
2021-09-24,Sweets & Grocery,S004,88,777,0
2021-09-24,Fashion,F001,64,580,0
2021-09-24,Sweets & Grocery,S003,98,952,0
2021-09-24,Electronics,E002,118,1025,0
2021-09-25,Sweets & Grocery,S003,122,830,0
2021-09-25,Electronics,E002,134,891,0
2021-09-25,Fashion,F002,63,504,0
2021-09-25,Electronics,E003,109,847,0
2021-09-25,Sweets & Grocery,S004,85,692,0
2021-09-25,Sweets & Grocery,S001,94,659,0
2021-09-25,Fashion,F003,84,469,0
2021-09-25,Fashion,F005,53,0,0
2021-09-25,Sweets & Grocery,S005,112,915,0
2021-09-25,Electronics,E001,80,635,0
2021-09-25,Sweets & Grocery,S002,87,823,0
2021-09-25,Fashion,F001,66,514,0
2021-09-25,Electronics,E005,101,773,0
2021-09-25,Electronics,E004,84,697,0
2021-09-25,Fashion,F004,39,21,0
2021-09-26,Sweets & Grocery,S005,105,810,0
2021-09-26,Fashion,F001,73,441,0
2021-09-26,Electronics,E005,113,660,0
2021-09-26,Sweets & Grocery,S004,81,611,0
2021-09-26,Electronics,E003,111,736,0
2021-09-26,Fashion,F005,52,0,0
2021-09-26,Electronics,E001,73,562,0
2021-09-26,Fashion,F004,41,0,0
2021-09-26,Fashion,F002,62,442,0
2021-09-26,Electronics,E004,74,623,0
2021-09-26,Sweets & Grocery,S002,89,734,0
2021-09-26,Sweets & Grocery,S001,84,575,0
2021-09-26,Fashion,F003,62,407,0
2021-09-26,Electronics,E002,121,770,0
2021-09-26,Sweets & Grocery,S003,97,733,0
2021-09-27,Fashion,F004,47,611,0
2021-09-27,Fashion,F002,64,804,0
2021-09-27,Sweets & Grocery,S005,107,1433,0
2021-09-27,Fashion,F005,61,709,0
2021-09-27,Sweets & Grocery,S003,106,1308,0
2021-09-27,Sweets & Grocery,S004,100,1160,0
2021-09-27,Fashion,F001,73,837,0
2021-09-27,Electronics,E005,97,1261,0
2021-09-27,Sweets & Grocery,S001,86,1076,0
2021-09-27,Electronics,E003,123,1403,0
2021-09-27,Sweets & Grocery,S002,97,1247,0
2021-09-27,Electronics,E004,89,1115,0
2021-09-27,Electronics,E001,71,1077,0
2021-09-27,Electronics,E002,114,1496,0
2021-09-27,Fashion,F003,73,865,0
2021-09-28,Fashion,F001,68,769,0
2021-09-28,Fashion,F002,63,741,0
2021-09-28,Electronics,E004,106,1009,0
2021-09-28,Fashion,F004,48,563,0
2021-09-28,Sweets & Grocery,S001,71,1005,0
2021-09-28,Electronics,E005,102,1159,0
2021-09-28,Sweets & Grocery,S003,104,1204,0
2021-09-28,Sweets & Grocery,S002,115,1132,0
2021-09-28,Fashion,F003,46,819,0
2021-09-28,Sweets & Grocery,S005,122,1311,0
2021-09-28,Fashion,F005,39,670,0
2021-09-28,Electronics,E001,81,996,0
2021-09-28,Sweets & Grocery,S004,93,1067,0
2021-09-28,Electronics,E003,123,1280,0
2021-09-28,Electronics,E002,103,1393,0
2021-09-29,Sweets & Grocery,S005,104,1207,0
2021-09-29,Fashion,F001,57,712,0
2021-09-29,Electronics,E002,100,1293,0
2021-09-29,Electronics,E003,115,1165,0
2021-09-29,Electronics,E004,87,922,0
2021-09-29,Sweets & Grocery,S002,87,1045,0
2021-09-29,Electronics,E001,94,902,0
2021-09-29,Sweets & Grocery,S003,94,1110,0
2021-09-29,Fashion,F005,49,621,0
2021-09-29,Fashion,F003,65,754,0
2021-09-29,Sweets & Grocery,S004,100,967,0
2021-09-29,Fashion,F002,63,678,0
2021-09-29,Fashion,F004,51,512,0
2021-09-29,Electronics,E005,102,1057,0
2021-09-29,Sweets & Grocery,S001,92,913,0
2021-09-30,Sweets & Grocery,S003,110,1000,0
2021-09-30,Sweets & Grocery,S004,102,865,0
2021-09-30,Sweets & Grocery,S002,83,962,0
2021-09-30,Electronics,E003,103,1062,0
2021-09-30,Electronics,E001,70,832,0
2021-09-30,Electronics,E005,97,960,0
2021-09-30,Electronics,E002,101,1192,0
2021-09-30,Electronics,E004,85,837,0
2021-09-30,Fashion,F005,44,577,0
2021-09-30,Fashion,F002,58,620,0
2021-09-30,Sweets & Grocery,S005,119,1088,0
2021-09-30,Fashion,F001,47,665,0
2021-09-30,Fashion,F004,60,452,0
2021-09-30,Fashion,F003,73,681,0
2021-09-30,Sweets & Grocery,S001,92,821,0
2021-10-01,Electronics,E001,102,730,0
2021-10-01,Fashion,F005,56,521,0
2021-10-01,Sweets & Grocery,S005,103,985,0
2021-10-01,Fashion,F001,60,605,0
2021-10-01,Electronics,E005,80,880,0
2021-10-01,Electronics,E004,86,751,0
2021-10-01,Fashion,F004,45,407,0
2021-10-01,Sweets & Grocery,S004,85,780,0
2021-10-01,Sweets & Grocery,S001,81,740,0
2021-10-01,Fashion,F003,71,610,0
2021-10-01,Electronics,E003,122,940,0
2021-10-01,Fashion,F002,70,550,0
2021-10-01,Sweets & Grocery,S002,100,862,0
2021-10-01,Sweets & Grocery,S003,103,897,0
2021-10-01,Electronics,E002,115,1077,0
2021-10-02,Fashion,F003,72,538,0
2021-10-02,Fashion,F004,38,369,0
2021-10-02,Sweets & Grocery,S002,101,761,0
2021-10-02,Sweets & Grocery,S004,83,697,0
2021-10-02,Electronics,E002,125,952,0
2021-10-02,Sweets & Grocery,S003,93,804,0
2021-10-02,Fashion,F001,54,551,0
2021-10-02,Electronics,E003,128,812,0
2021-10-02,Sweets & Grocery,S001,97,643,0
2021-10-02,Sweets & Grocery,S005,99,886,0
2021-10-02,Electronics,E005,108,772,0
2021-10-02,Fashion,F002,56,494,0
2021-10-02,Electronics,E004,89,662,0
2021-10-02,Electronics,E001,79,651,0
2021-10-02,Fashion,F005,63,458,0
2021-10-03,Fashion,F005,60,398,0
2021-10-03,Fashion,F002,59,435,0
2021-10-03,Sweets & Grocery,S001,74,569,0
2021-10-03,Sweets & Grocery,S005,116,770,0
2021-10-03,Sweets & Grocery,S003,99,705,0
2021-10-03,Electronics,E004,91,571,0
2021-10-03,Sweets & Grocery,S002,84,677,0
2021-10-03,Fashion,F003,58,480,0
2021-10-03,Electronics,E001,76,575,0
2021-10-03,Sweets & Grocery,S004,71,626,0
2021-10-03,Electronics,E003,94,718,0
2021-10-03,Electronics,E002,109,843,0
2021-10-03,Fashion,F001,71,480,0
2021-10-03,Fashion,F004,51,318,0
2021-10-03,Electronics,E005,97,675,0
2021-10-04,Fashion,F003,58,880,0
2021-10-04,Electronics,E002,119,1491,0
2021-10-04,Fashion,F004,65,593,0
2021-10-04,Sweets & Grocery,S002,82,1262,0
2021-10-04,Electronics,E004,84,1120,0
2021-10-04,Electronics,E005,107,1251,0
2021-10-04,Sweets & Grocery,S001,105,1057,0
2021-10-04,Sweets & Grocery,S005,114,1426,0
2021-10-04,Sweets & Grocery,S004,101,1159,0
2021-10-04,Fashion,F001,58,852,0
2021-10-04,Fashion,F005,44,726,0
2021-10-04,Fashion,F002,65,803,0
2021-10-04,Electronics,E003,109,1417,0
2021-10-04,Sweets & Grocery,S003,129,1285,0
2021-10-04,Electronics,E001,81,1067,0
2021-10-05,Fashion,F003,76,804,0
2021-10-05,Sweets & Grocery,S004,102,1057,0
2021-10-05,Electronics,E003,105,1312,0
2021-10-05,Sweets & Grocery,S005,121,1305,0
2021-10-05,Fashion,F004,41,552,0
2021-10-05,Sweets & Grocery,S001,83,974,0
2021-10-05,Electronics,E001,85,982,0
2021-10-05,Sweets & Grocery,S002,91,1171,0
2021-10-05,Electronics,E004,88,1032,0
2021-10-05,Fashion,F005,58,668,0
2021-10-05,Electronics,E005,110,1141,0
2021-10-05,Fashion,F002,64,739,0
2021-10-05,Sweets & Grocery,S003,106,1179,0
2021-10-05,Fashion,F001,67,785,0
2021-10-05,Electronics,E002,133,1358,0
2021-10-06,Sweets & Grocery,S005,109,1196,0
2021-10-06,Sweets & Grocery,S001,90,884,0
2021-10-06,Sweets & Grocery,S004,89,968,0
2021-10-06,Electronics,E005,98,1043,0
2021-10-06,Fashion,F003,71,733,0
2021-10-06,Fashion,F005,51,617,0
2021-10-06,Electronics,E003,127,1185,0
2021-10-06,Fashion,F001,66,719,0
2021-10-06,Electronics,E001,89,893,0
2021-10-06,Sweets & Grocery,S002,85,1086,0
2021-10-06,Electronics,E002,121,1237,0
2021-10-06,Fashion,F002,66,673,0
2021-10-06,Electronics,E004,87,945,0
2021-10-06,Sweets & Grocery,S003,106,1073,0
2021-10-06,Fashion,F004,51,501,0
2021-10-07,Sweets & Grocery,S004,95,873,0
2021-10-07,Sweets & Grocery,S005,107,1089,0
2021-10-07,Electronics,E002,120,1117,0
2021-10-07,Electronics,E001,84,809,0
2021-10-07,Fashion,F002,50,623,0
2021-10-07,Fashion,F003,66,667,0
2021-10-07,Electronics,E003,111,1074,0
2021-10-07,Sweets & Grocery,S002,86,1000,0
2021-10-07,Sweets & Grocery,S003,105,968,0
2021-10-07,Fashion,F005,51,566,0
2021-10-07,Fashion,F001,57,662,0
2021-10-07,Electronics,E004,93,852,0
2021-10-07,Fashion,F004,48,453,0
2021-10-07,Sweets & Grocery,S001,92,792,0
2021-10-07,Electronics,E005,84,959,0
2021-10-08,Fashion,F003,57,610,0
2021-10-08,Sweets & Grocery,S002,87,913,0
2021-10-08,Fashion,F004,52,401,0
2021-10-08,Sweets & Grocery,S001,87,705,0
2021-10-08,Electronics,E001,84,725,0
2021-10-08,Electronics,E002,121,996,0
2021-10-08,Electronics,E005,91,868,0
2021-10-08,Sweets & Grocery,S004,90,783,0
2021-10-08,Electronics,E004,96,756,0
2021-10-08,Fashion,F001,75,587,0
2021-10-08,Sweets & Grocery,S005,97,992,0
2021-10-08,Fashion,F002,55,568,0
2021-10-08,Sweets & Grocery,S003,99,869,0
2021-10-08,Fashion,F005,49,517,0
2021-10-08,Electronics,E003,97,977,0
2021-10-09,Sweets & Grocery,S003,107,762,0
2021-10-09,Fashion,F001,61,526,0
2021-10-09,Sweets & Grocery,S004,84,699,0
2021-10-09,Electronics,E002,104,892,0
2021-10-09,Electronics,E003,93,884,0
2021-10-09,Sweets & Grocery,S001,69,636,0
2021-10-09,Sweets & Grocery,S002,101,812,0
2021-10-09,Electronics,E004,83,673,0
2021-10-09,Fashion,F003,73,537,0
2021-10-09,Electronics,E001,72,653,0
2021-10-09,Sweets & Grocery,S005,109,883,0
2021-10-09,Electronics,E005,104,764,0
2021-10-09,Fashion,F004,53,348,0
2021-10-09,Fashion,F005,60,457,0
2021-10-09,Fashion,F002,59,509,0
2021-10-10,Fashion,F002,71,438,0
2021-10-10,Fashion,F004,38,310,0
2021-10-10,Electronics,E001,93,560,0
2021-10-10,Sweets & Grocery,S002,88,724,0
2021-10-10,Sweets & Grocery,S001,105,531,0
2021-10-10,Electronics,E005,97,667,0
2021-10-10,Fashion,F003,63,474,0
2021-10-10,Sweets & Grocery,S003,104,658,0
2021-10-10,Electronics,E004,98,575,0
2021-10-10,Sweets & Grocery,S005,120,763,0
2021-10-10,Fashion,F001,61,465,0
2021-10-10,Electronics,E003,113,771,0
2021-10-10,Fashion,F005,63,394,0
2021-10-10,Electronics,E002,106,786,0
2021-10-10,Sweets & Grocery,S004,93,606,0
2021-10-11,Sweets & Grocery,S001,73,1089,0
2021-10-11,Electronics,E002,117,1493,0
2021-10-11,Sweets & Grocery,S005,113,1427,0
2021-10-11,Electronics,E004,74,1130,0
2021-10-11,Sweets & Grocery,S003,102,1312,0
2021-10-11,Electronics,E005,105,1253,0
2021-10-11,Electronics,E003,104,1422,0
2021-10-11,Sweets & Grocery,S002,102,1242,0
2021-10-11,Electronics,E001,87,1061,0
2021-10-11,Fashion,F004,37,621,0
2021-10-11,Fashion,F005,54,716,0
2021-10-11,Sweets & Grocery,S004,91,1169,0
2021-10-11,Fashion,F001,69,841,0
2021-10-11,Fashion,F002,58,810,0
2021-10-11,Fashion,F003,64,874,0
2021-10-12,Fashion,F002,55,755,0
2021-10-12,Fashion,F003,55,819,0
2021-10-12,Electronics,E003,110,1312,0
2021-10-12,Electronics,E002,99,1394,0
2021-10-12,Sweets & Grocery,S003,91,1221,0
2021-10-12,Electronics,E001,83,978,0
2021-10-12,Fashion,F005,71,645,0
2021-10-12,Fashion,F004,46,575,0
2021-10-12,Sweets & Grocery,S001,93,996,0
2021-10-12,Sweets & Grocery,S002,109,1133,0
2021-10-12,Sweets & Grocery,S005,112,1315,0
2021-10-12,Fashion,F001,67,774,0
2021-10-12,Electronics,E004,70,1060,0
2021-10-12,Electronics,E005,89,1164,0
2021-10-12,Sweets & Grocery,S004,98,1071,0
2021-10-13,Fashion,F002,55,700,0
2021-10-13,Sweets & Grocery,S004,90,981,0
2021-10-13,Fashion,F004,50,525,0
2021-10-13,Sweets & Grocery,S003,112,1109,0
2021-10-13,Sweets & Grocery,S002,98,1035,0
2021-10-13,Electronics,E005,99,1065,0
2021-10-13,Fashion,F001,63,711,0
2021-10-13,Fashion,F003,54,765,0
2021-10-13,Electronics,E004,86,974,0
2021-10-13,Electronics,E003,125,1187,0
2021-10-13,Fashion,F005,55,590,0
2021-10-13,Electronics,E001,80,898,0
2021-10-13,Sweets & Grocery,S005,131,1184,0
2021-10-13,Sweets & Grocery,S001,76,920,0
2021-10-13,Electronics,E002,105,1289,0
2021-10-14,Electronics,E002,104,1185,0
2021-10-14,Fashion,F001,70,641,0
2021-10-14,Electronics,E005,100,965,0
2021-10-14,Fashion,F003,66,699,0
2021-10-14,Sweets & Grocery,S001,76,844,0
2021-10-14,Fashion,F004,47,478,0
2021-10-14,Sweets & Grocery,S002,104,931,0
2021-10-14,Electronics,E004,97,877,0
2021-10-14,Sweets & Grocery,S004,92,889,0
2021-10-14,Electronics,E003,119,1068,0
2021-10-14,Electronics,E001,78,820,0
2021-10-14,Sweets & Grocery,S003,102,1007,0
2021-10-14,Fashion,F002,56,644,0
2021-10-14,Fashion,F005,55,535,0
2021-10-14,Sweets & Grocery,S005,99,1085,0
2021-10-15,Electronics,E001,77,743,0
2021-10-15,Fashion,F005,49,486,0
2021-10-15,Fashion,F001,64,577,0
2021-10-15,Fashion,F002,49,595,0
2021-10-15,Fashion,F003,76,623,0
2021-10-15,Fashion,F004,47,431,0
2021-10-15,Sweets & Grocery,S001,95,749,0
2021-10-15,Sweets & Grocery,S003,90,917,0
2021-10-15,Electronics,E005,105,860,0
2021-10-15,Electronics,E004,83,794,0
2021-10-15,Sweets & Grocery,S002,103,828,0
2021-10-15,Sweets & Grocery,S004,93,796,0
2021-10-15,Sweets & Grocery,S005,113,212,0
2021-10-15,Electronics,E002,126,1059,0
2021-10-15,Electronics,E003,117,951,0
2021-10-16,Fashion,F001,62,515,0
2021-10-16,Electronics,E001,79,664,0
2021-10-16,Fashion,F005,44,442,0
2021-10-16,Electronics,E003,114,837,0
2021-10-16,Fashion,F004,48,383,0
2021-10-16,Sweets & Grocery,S001,86,663,0
2021-10-16,Sweets & Grocery,S004,72,724,0
2021-10-16,Electronics,E002,113,946,0
2021-10-16,Electronics,E004,104,690,0
2021-10-16,Sweets & Grocery,S005,102,110,0
2021-10-16,Electronics,E005,81,779,0
2021-10-16,Sweets & Grocery,S002,87,741,0
2021-10-16,Sweets & Grocery,S003,100,817,0
2021-10-16,Fashion,F003,66,557,0
2021-10-16,Fashion,F002,69,526,0
2021-10-17,Fashion,F002,66,460,0
2021-10-17,Electronics,E001,89,575,0
2021-10-17,Sweets & Grocery,S005,111,0,0
2021-10-17,Sweets & Grocery,S004,88,636,0
2021-10-17,Fashion,F005,54,388,0
2021-10-17,Sweets & Grocery,S002,107,634,0
2021-10-17,Electronics,E002,97,849,0
2021-10-17,Electronics,E005,104,675,0
2021-10-17,Sweets & Grocery,S001,51,612,0
2021-10-17,Electronics,E004,81,609,0
2021-10-17,Fashion,F001,86,429,0
2021-10-17,Fashion,F004,42,341,0
2021-10-17,Fashion,F003,65,492,0
2021-10-17,Sweets & Grocery,S003,95,722,0
2021-10-17,Electronics,E003,108,729,0
2021-10-18,Sweets & Grocery,S003,120,1294,0
2021-10-18,Sweets & Grocery,S001,75,1087,0
2021-10-18,Fashion,F002,60,808,0
2021-10-18,Electronics,E003,111,1415,0
2021-10-18,Sweets & Grocery,S002,92,1252,0
2021-10-18,Fashion,F005,57,713,0
2021-10-18,Sweets & Grocery,S005,130,1410,0
2021-10-18,Electronics,E001,72,1076,0
2021-10-18,Electronics,E004,81,1123,0
2021-10-18,Electronics,E005,100,1258,0
2021-10-18,Fashion,F004,51,607,0
2021-10-18,Electronics,E002,131,1479,0
2021-10-18,Fashion,F003,65,873,0
2021-10-18,Sweets & Grocery,S004,88,1172,0
2021-10-18,Fashion,F001,51,859,0
2021-10-19,Fashion,F002,78,730,0
2021-10-19,Sweets & Grocery,S001,90,997,0
2021-10-19,Fashion,F003,60,813,0
2021-10-19,Electronics,E003,104,1311,0
2021-10-19,Sweets & Grocery,S005,110,1300,0
2021-10-19,Electronics,E002,124,1355,0
2021-10-19,Fashion,F001,58,801,0
2021-10-19,Fashion,F005,54,659,0
2021-10-19,Sweets & Grocery,S002,94,1158,0
2021-10-19,Sweets & Grocery,S003,81,1213,0
2021-10-19,Fashion,F004,57,550,0
2021-10-19,Electronics,E005,94,1164,0
2021-10-19,Electronics,E001,82,994,0
2021-10-19,Electronics,E004,73,1050,0
2021-10-19,Sweets & Grocery,S004,100,1072,0
2021-10-20,Electronics,E005,112,1052,0
2021-10-20,Fashion,F005,66,593,0
2021-10-20,Electronics,E002,115,1240,0
2021-10-20,Sweets & Grocery,S002,96,1062,0
2021-10-20,Fashion,F003,69,744,0
2021-10-20,Electronics,E003,99,1212,0
2021-10-20,Sweets & Grocery,S001,73,924,0
2021-10-20,Fashion,F004,52,498,0
2021-10-20,Sweets & Grocery,S004,105,967,0
2021-10-20,Electronics,E001,64,930,0
2021-10-20,Electronics,E004,78,972,0
2021-10-20,Sweets & Grocery,S003,94,1119,0
2021-10-20,Fashion,F001,52,749,0
2021-10-20,Fashion,F002,64,666,0
2021-10-20,Sweets & Grocery,S005,128,1172,0
2021-10-21,Sweets & Grocery,S005,110,1062,0
2021-10-21,Fashion,F004,47,451,0
2021-10-21,Fashion,F001,79,670,0
2021-10-21,Electronics,E002,105,1135,0
2021-10-21,Sweets & Grocery,S003,105,1014,0
2021-10-21,Electronics,E005,92,960,0
2021-10-21,Fashion,F005,57,536,0
2021-10-21,Fashion,F002,85,581,0
2021-10-21,Sweets & Grocery,S002,86,976,0
2021-10-21,Electronics,E001,91,839,0
2021-10-21,Electronics,E003,128,1084,0
2021-10-21,Fashion,F003,63,681,0
2021-10-21,Electronics,E004,82,890,0
2021-10-21,Sweets & Grocery,S001,79,845,0
2021-10-21,Sweets & Grocery,S004,91,876,0
2021-10-22,Electronics,E005,89,871,0
2021-10-22,Sweets & Grocery,S003,92,922,0
2021-10-22,Electronics,E001,86,753,0
2021-10-22,Electronics,E003,94,990,0
2021-10-22,Fashion,F003,69,612,0
2021-10-22,Fashion,F001,58,612,0
2021-10-22,Electronics,E004,81,809,0
2021-10-22,Sweets & Grocery,S001,80,765,0
2021-10-22,Sweets & Grocery,S005,101,961,0
2021-10-22,Fashion,F004,41,410,0
2021-10-22,Sweets & Grocery,S004,85,791,0
2021-10-22,Fashion,F005,63,473,0
2021-10-22,Sweets & Grocery,S002,83,893,0
2021-10-22,Electronics,E002,131,1004,0
2021-10-22,Fashion,F002,67,514,0
2021-10-23,Fashion,F003,74,538,0
2021-10-23,Sweets & Grocery,S005,95,866,0
2021-10-23,Electronics,E004,82,727,0
2021-10-23,Fashion,F005,43,430,0
2021-10-23,Sweets & Grocery,S001,68,697,0
2021-10-23,Electronics,E003,111,879,0
2021-10-23,Electronics,E005,95,776,0
2021-10-23,Sweets & Grocery,S003,100,822,0
